Accession	Class
ScCD00338266	2
ScCD00338267	2
ScCD00338748	2
ScCD00338749	2
ScCD00338750	2
ScCD00338751	2
ScCD00338753	2
ScCD00338754	2
ScCD00338756	2
ScCD00338757	2
ScCD00338758	2
ScCD00338761	2
ScCD00338763	2
ScCD00338764	2
ScCD00338766	2
ScCD00338767	2
ScCD00338770	2
ScCD00338771	1
ScCD00339956	2
ScCD00343479	1
ScCD00344035	2
ScCD00344217	2
ScCD00344218	2
ScCD00344219	2
ScCD00344461	1
ScCD00344462	1
ScCD00344463	1
ScCD00344464	2
ScCD00344465	0
ScCD00344486	0
ScCD00344487	2
ScCD00344488	2
ScCD00344489	2
ScCD00344490	1
ScCD00384755	2
ScCD00384756	2
ScCD00384757	1
ScCD00384758	2
ScCD00384759	2
ScCD00384760	1
ScCD00384761	0
ScCD00384762	0
ScCD00384777	2
ScCD00384982	2
ScCD00384983	0
ScCD00384984	2
ScCD00384985	0
ScCD00384986	0
ScCD00384987	0
ScCD00384988	2
ScCD00384989	0
ScCD00384990	2
ScCD00385039	0
ScCD00385040	2
ScCD00385041	2
ScCD00385042	2
ScCD00385043	2
ScCD00385044	2
ScCD00385045	2
ScCD00385046	2
ScCD00385047	2
ScCD00385048	1
ScCD00385049	2
ScCD00385050	2
ScCD00385051	2
ScCD00385052	2
ScCD00385053	2
ScCD00385054	2
ScCD00385055	2
ScCD00385056	1
ScCD00385057	2
ScCD00385058	2
ScCD00422864	2
ScCD00422865	1
ScCD00422866	1
ScCD00422867	1
ScCD00530732	0
ScCD00530802	2
ScCD00539755	1
ScCD00539756	1
ScCD00539757	1
ScCD00539758	0
ScCD00539759	2
ScCD00539760	1
ScCD00539761	1
ScCD00539762	1
ScCD00539763	0
ScCD00539764	1
ScCD00539765	0
ScCD00539841	2
ScCD00539842	2
ScCD00539843	1
ScCD00539844	1
ScCD00539845	1
ScCD00539846	0
ScCD00539847	2
ScCD00539848	2
ScCD00539849	0
ScCD00539886	2
ScCD00539887	2
ScCD00539888	1
ScCD00539889	1
ScCD00539890	1
ScCD00539891	2
ScCD00539892	0
ScCD00539893	0
ScCD00539996	2
ScCD00539997	0
ScCD00539998	0
ScCD00539999	0
ScCD00540000	0
ScCD00583661	1
ScCD00583662	1
ScCD00583663	1
ScCD00583664	0
ScCD00583665	0
ScCD00583666	1
ScCD00583667	1
ScCD00583668	1
ScCD00583669	1
ScCD00583670	1
ScCD00583671	1
ScCD00583672	0
ScCD00583673	2
ScCD00583674	0
ScCD00583675	2
ScCD00583676	2
ScCD00583677	2
ScCD00583678	2
ScCD00583679	2
ScCD00583680	2
ScCD00583681	2
ScCD00583682	2
ScCD00583683	2
ScCD00583684	2
ScCD00583685	0
ScCD00583686	2
ScCD00584037	2
ScCD00584038	0
ScCD00584039	2
ScCD00590325	1
ScCD00590972	0
ScCD00590973	0
ScCD00591000	2
ScCD00591264	0
ScCD00591265	0
ScCD00591481	2
ScCD00591482	2
ScCD00591483	2
ScCD00591507	0
ScCD00591568	0
ScCD00596654	1
ScCD00596655	1
ScCD00596656	0
ScCD00596657	0
ScCD00596658	0
ScCD00596659	1
ScCD00596660	1
ScCD00596661	1
ScCD00596662	2
ScCD00596663	1
ScCD00596664	1
ScCD00596665	1
ScCD00596666	1
ScCD00596667	1
ScCD00596668	2
ScCD00596669	1
ScCD00596670	0
ScCD00596671	1
ScCD00596672	1
ScCD00596673	0
ScCD00596674	0
ScCD00596675	0
ScCD00596676	0
ScCD00596677	0
ScCD00596678	0
ScCD00596679	0
ScCD00596680	0
ScCD00596683	1
ScCD00598164	1
ScCD00598165	1
ScCD00598166	1
ScCD00598167	1
ScCD00598168	2
ScCD00598169	2
ScCD00598170	2
ScCD00598171	2
ScCD00598172	2
ScCD00600586	1
ScCD00626351	2
ScCD00626352	0
ScCD00626353	2
ScCD00627731	2
ScCD00627980	2
ScCD00628061	0
ScCD00650392	1
ScCD00650393	1
ScCD00650951	0
ScCD00651010	0
ScCD00651011	2
ScCD00651012	2
ScCD00651013	2
ScCD00651014	1
ScCD00651015	1
ScCD00651016	1
ScCD00663935	1
ScCD00663936	1
ScCD00663937	0
ScCD00663938	2
ScCD00663939	2
ScCD00663940	2
ScCD00663941	2
ScCD00663942	2
ScCD00663943	2
ScCD00663944	2
ScCD00663945	2
ScCD00663946	2
ScCD00663947	2
ScCD00663948	2
ScCD00663949	2
ScCD00664237	2
ScCD00664238	2
ScCD00664239	2
ScCD00664818	2
ScCD00664819	2
ScCD00664820	2
ScCD00664821	2
ScCD00664822	2
ScCD00664823	0
ScCD00664824	2
ScCD00664825	1
ScCD00665257	2
ScCD00665258	0
ScCD00665259	1
ScCD00665381	2
ScCD00665733	1
ScCD00665734	2
ScCD00666026	2
ScCD00670602	0
ScCD00670655	0
SeCD00330993	2
SeCD00330994	2
SeCD00331059	2
SeCD00331060	1
SeCD00331061	0
SeCD00331062	0
SeCD00331063	1
SeCD00331064	2
SeCD00331065	0
SeCD00331066	0
SeCD00331067	1
SeCD00331068	0
SeCD00331069	2
SeCD00331598	0
SeCD00331665	2
SeCD00331710	0
SeCD00331711	2
SeCD00331767	0
SeCD00331768	1
SeCD00331769	2
SeCD00331770	2
SeCD00331771	2
SeCD00331772	2
SeCD00331773	1
SeCD00331774	2
SeCD00331775	2
SeCD00331776	2
SeCD00331777	2
SeCD00331778	2
SeCD00331779	1
SeCD00331780	2
SeCD00331781	2
SeCD00331782	1
SeCD00331783	1
SeCD00331784	1
SeCD00338342	1
SeCD00338343	2
SeCD00339136	0
SeCD00339137	2
SeCD00339138	1
SeCD00339139	2
SeCD00339140	2
SeCD00339141	0
SeCD00339142	2
SeCD00339143	0
SeCD00339144	2
SeCD00339145	2
SeCD00339146	1
SeCD00339147	0
SeCD00339148	2
SeCD00339149	2
SeCD00339150	0
SeCD00339151	0
SeCD00339152	2
SeCD00339153	2
SeCD00339154	2
SeCD00339155	1
SeCD00339168	2
SeCD00339169	1
SeCD00339170	2
SeCD00339171	1
SeCD00339172	2
SeCD00339173	1
SeCD00339174	2
SeCD00339175	2
SeCD00339176	1
SeCD00339177	1
SeCD00339722	2
SeCD00340048	1
SeCD00340049	2
SeCD00340067	2
SeCD00340092	0
SeCD00340093	1
SeCD00340094	2
SeCD00340095	0
SeCD00340096	0
SeCD00340097	2
SeCD00340098	2
SeCD00340099	2
SeCD00341347	1
SeCD00341348	1
SeCD00341430	2
SeCD00341431	0
SeCD00341432	2
SeCD00341433	0
SeCD00341434	0
SeCD00341435	2
SeCD00341436	2
SeCD00341437	1
SeCD00341438	1
SeCD00341439	1
SeCD00342690	0
SeCD00342691	2
SeCD00342692	1
SeCD00342693	2
SeCD00343498	2
SeCD00343499	1
SeCD00343500	2
SeCD00343501	0
SeCD00343502	0
SeCD00343503	2
SeCD00343557	1
SeCD00343910	2
SeCD00343914	2
SeCD00343916	1
SeCD00343917	2
SeCD00343918	2
SeCD00343949	1
SeCD00343950	1
SeCD00343951	0
SeCD00343952	1
SeCD00343953	2
SeCD00344033	2
SeCD00344213	2
SeCD00344214	0
SeCD00344215	2
SeCD00344216	2
SeCD00344748	2
SeCD00344749	0
SeCD00385359	0
SeCD00385360	0
SeCD00385361	0
SeCD00385362	1
SeCD00385363	1
SeCD00385601	2
SeCD00385602	2
SeCD00385603	2
SeCD00422892	2
SeCD00422893	2
SeCD00422904	1
SeCD00422905	1
SeCD00422906	2
SeCD00422924	2
SeCD00422930	2
SeCD00422931	0
SeCD00422950	2
SeCD00422964	2
SeCD00423050	2
SeCD00423299	0
SeCD00530846	2
SeCD00530977	2
SeCD00531028	2
SeCD00531029	2
SeCD00531030	2
SeCD00531162	0
SeCD00531210	2
SeCD00531297	0
SeCD00531298	0
SeCD00531974	1
SeCD00531975	2
SeCD00531976	0
SeCD00531977	2
SeCD00535929	2
SeCD00535937	0
SeCD00535938	2
SeCD00535982	2
SeCD00535983	0
SeCD00536108	1
SeCD00536109	1
SeCD00536110	1
SeCD00536287	1
SeCD00536288	0
SeCD00536289	0
SeCD00536393	2
SeCD00536483	0
SeCD00536484	2
SeCD00539618	0
SeCD00539974	1
SeCD00539975	1
SeCD00539980	0
SeCD00540073	0
SeCD00540074	2
SeCD00540075	2
SeCD00540076	2
SeCD00540077	2
SeCD00540078	0
SeCD00540079	2
SeCD00540080	1
SeCD00540081	2
SeCD00540082	2
SeCD00540436	2
SeCD00540437	2
SeCD00540497	2
SeCD00540731	2
SeCD00540732	2
SeCD00541058	2
SeCD00541059	2
SeCD00541060	2
SeCD00541061	2
SeCD00541062	2
SeCD00541063	2
SeCD00541064	2
SeCD00584277	2
SeCD00584278	1
SeCD00584279	0
SeCD00584280	2
SeCD00584281	1
SeCD00584282	2
SeCD00584283	1
SeCD00590174	1
SeCD00590175	1
SeCD00590176	0
SeCD00590177	2
SeCD00590178	1
SeCD00590179	1
SeCD00590180	2
SeCD00590181	0
SeCD00590182	2
SeCD00590183	2
SeCD00590184	1
SeCD00590185	2
SeCD00590194	2
SeCD00590477	2
SeCD00591274	1
SeCD00591275	2
SeCD00591276	2
SeCD00591506	0
SeCD00591567	0
SeCD00591572	0
SeCD00598795	0
SeCD00598796	1
SeCD00627770	2
SeCD00627869	2
SeCD00627943	2
SeCD00627962	2
SeCD00628018	2
SeCD00665891	2
SeCD00665892	2
SeCD00665893	0
SeCD00665894	2
SeCD00666007	0
SeCD00666072	2
SeCD00666073	0
SeCD00666074	0
SeCD00666075	2
SeCD00666107	1
SeCD00670612	2
SfCD00331668	2
SfCD00331669	2
SfCD00331709	2
SfCD00338664	2
SfCD00338665	0
SfCD00338666	2
SfCD00338667	2
SfCD00338668	1
SfCD00338671	2
SfCD00338672	0
SfCD00338673	1
SfCD00338674	2
SfCD00338676	2
SfCD00338677	2
SfCD00338678	0
SfCD00338679	2
SfCD00338680	1
SfCD00338682	0
SfCD00338683	2
SfCD00338684	2
SfCD00339969	2
SfCD00342605	0
SfCD00342606	2
SfCD00342607	0
SfCD00342608	2
SfCD00342609	2
SfCD00342610	0
SfCD00342611	2
SfCD00342612	2
SfCD00342613	2
SfCD00342614	2
SfCD00343505	0
SfCD00343506	2
SfCD00344436	2
SfCD00344437	1
SfCD00344438	1
SfCD00344439	2
SfCD00344440	2
SfCD00344441	2
SfCD00344442	2
SfCD00344558	1
SfCD00344607	1
SfCD00344608	1
SfCD00344609	1
SfCD00344610	0
SfCD00344611	2
SfCD00344612	0
SfCD00344613	0
SfCD00344614	2
SfCD00344615	2
SfCD00344616	2
SfCD00344617	2
SfCD00344619	2
SfCD00344620	0
SfCD00344621	2
SfCD00344622	2
SfCD00344623	0
SfCD00344624	2
SfCD00344625	0
SfCD00344626	0
SfCD00344627	0
SfCD00344628	0
SfCD00344629	2
SfCD00344630	0
SfCD00344631	1
SfCD00344632	0
SfCD00344633	2
SfCD00344634	2
SfCD00344635	2
SfCD00384930	2
SfCD00384931	0
SfCD00384932	1
SfCD00384933	0
SfCD00384934	2
SfCD00384935	2
SfCD00384936	2
SfCD00384937	2
SfCD00384938	2
SfCD00384939	2
SfCD00384940	2
SfCD00384941	2
SfCD00384942	2
SfCD00384943	2
SfCD00384944	2
SfCD00384945	2
SfCD00384946	2
SfCD00384947	2
SfCD00384948	2
SfCD00423460	2
SfCD00423461	2
SfCD00530925	2
SfCD00530926	2
SfCD00531027	2
SfCD00531279	1
SfCD00536285	1
SfCD00536286	1
SfCD00536368	1
SfCD00539619	1
SfCD00539620	2
SfCD00540009	2
SfCD00540010	0
SfCD00540011	2
SfCD00540117	2
SfCD00540118	0
SfCD00540119	2
SfCD00540120	0
SfCD00540121	0
SfCD00540122	2
SfCD00585205	2
SfCD00590167	2
SfCD00590168	2
SfCD00590169	2
SfCD00590170	1
SfCD00590171	2
SfCD00590172	1
SfCD00590173	2
SfCD00590195	0
SfCD00590196	1
SfCD00590344	2
SfCD00590345	2
SfCD00590346	2
SfCD00598398	2
SfCD00598399	2
SfCD00598401	2
SfCD00598742	1
SfCD00598860	1
SfCD00605595	1
SfCD00626493	2
SfCD00665960	2
SfCD00666139	2
SfCD00666140	2
SfCD00666187	2
SgCD00596992	2
SgCD00596993	2
SgCD00596994	1
SgCD00596995	1
SgCD00596996	1
SgCD00596997	2
SgCD00596998	0
SgCD00596999	2
SgCD00597000	1
SgCD00597001	0
SgCD00597002	2
SgCD00597003	2
SgCD00597004	0
SgCD00597005	2
SgCD00597006	1
SgCD00597007	2
SgCD00597008	1
SgCD00597009	1
SgCD00597010	1
SgCD00598364	2
SgCD00664850	0
SgCD00670629	0
ShCD00330995	2
ShCD00330996	2
ShCD00330997	2
ShCD00330998	2
ShCD00330999	0
ShCD00331000	2
ShCD00331001	1
ShCD00331666	1
ShCD00331667	2
ShCD00334987	2
ShCD00339178	0
ShCD00339179	2
ShCD00339180	2
ShCD00339181	1
ShCD00339182	1
ShCD00340051	2
ShCD00340068	2
ShCD00340069	2
ShCD00341340	2
ShCD00341341	2
ShCD00341342	0
ShCD00341343	1
ShCD00344739	2
ShCD00422894	1
ShCD00422895	2
ShCD00422896	0
ShCD00423078	2
ShCD00530905	2
ShCD00531023	2
ShCD00535931	0
ShCD00535932	2
ShCD00535933	2
ShCD00535934	2
ShCD00535935	0
ShCD00535936	2
ShCD00539621	2
ShCD00539622	2
ShCD00540103	2
ShCD00540104	1
ShCD00540105	0
ShCD00540106	2
ShCD00540107	2
ShCD00540108	2
ShCD00540109	1
ShCD00540110	0
ShCD00540111	2
ShCD00540112	2
ShCD00540254	2
ShCD00540498	2
ShCD00540602	2
ShCD00540603	2
ShCD00540604	0
ShCD00590323	2
ShCD00590324	2
ShCD00627917	2
ShCD00665859	1
ShCD00665860	2
SlCD00665327	2
SmCD00330991	1
SmCD00330992	2
SmCD00331592	0
SmCD00331940	2
SmCD00336881	2
SmCD00336882	2
SmCD00336883	2
SmCD00339156	2
SmCD00339157	2
SmCD00339158	2
SmCD00339159	2
SmCD00339160	2
SmCD00339161	2
SmCD00339162	2
SmCD00339163	2
SmCD00339164	2
SmCD00339165	2
SmCD00339166	1
SmCD00339167	1
SmCD00339720	2
SmCD00339721	0
SmCD00340050	1
SmCD00341339	1
SmCD00343694	2
SmCD00344032	2
SmCD00429628	1
SmCD00535930	2
SmCD00535980	1
SmCD00535981	2
SmCD00539623	2
SmCD00540442	2
SmCD00540443	1
SmCD00584430	0
SmCD00584431	1
SmCD00584432	1
SmCD00584433	1
SmCD00584434	1
SmCD00584435	1
SmCD00584436	1
SmCD00584437	1
SmCD00584438	1
SmCD00584439	2
SmCD00584440	1
SmCD00585208	0
SmCD00591277	2
SmCD00591278	2
SmCD00591371	0
SmCD00591372	0
SmCD00591373	0
SmCD00591374	0
SmCD00591480	2
SmCD00591546	2
SmCD00596647	2
SmCD00596648	2
SmCD00596649	0
SmCD00596650	0
SmCD00596651	0
SmCD00596652	2
SmCD00596653	2
SmCD00628004	2
SmCD00628104	0
SmCD00665899	0
SoCD00331039	2
SoCD00331040	2
SoCD00331663	1
SoCD00331664	0
SoCD00331764	2
SoCD00331765	2
SoCD00331766	2
SoCD00334741	1
SoCD00334742	0
SoCD00334743	2
SoCD00334744	1
SoCD00334745	2
SoCD00338231	0
SoCD00338287	1
SoCD00338305	1
SoCD00338306	1
SoCD00338307	1
SoCD00338340	2
SoCD00338341	2
SoCD00339338	1
SoCD00339339	2
SoCD00339340	2
SoCD00339717	1
SoCD00339718	2
SoCD00339719	1
SoCD00340003	1
SoCD00340004	0
SoCD00340005	1
SoCD00340006	1
SoCD00340007	2
SoCD00340008	0
SoCD00340009	2
SoCD00340010	0
SoCD00340011	1
SoCD00340012	2
SoCD00340013	0
SoCD00340014	1
SoCD00340015	2
SoCD00340016	0
SoCD00340017	1
SoCD00340018	1
SoCD00340019	0
SoCD00340020	1
SoCD00340021	2
SoCD00340022	2
SoCD00340023	1
SoCD00340024	2
SoCD00340025	2
SoCD00340026	0
SoCD00340027	0
SoCD00340028	1
SoCD00340029	1
SoCD00340030	1
SoCD00340031	1
SoCD00340032	2
SoCD00340033	2
SoCD00340087	2
SoCD00340088	2
SoCD00340089	2
SoCD00340090	0
SoCD00340091	2
SoCD00342615	0
SoCD00342616	0
SoCD00342617	2
SoCD00342618	2
SoCD00342619	0
SoCD00342620	2
SoCD00342621	2
SoCD00342622	1
SoCD00342927	2
SoCD00342928	2
SoCD00342929	2
SoCD00342930	2
SoCD00342931	1
SoCD00342932	2
SoCD00342933	2
SoCD00342934	2
SoCD00342935	0
SoCD00342936	2
SoCD00342937	1
SoCD00342938	2
SoCD00342939	2
SoCD00342940	2
SoCD00342941	0
SoCD00342942	2
SoCD00342943	2
SoCD00342944	2
SoCD00342945	2
SoCD00342946	2
SoCD00342947	2
SoCD00342948	2
SoCD00342949	2
SoCD00342950	2
SoCD00342951	2
SoCD00342952	1
SoCD00342953	2
SoCD00342954	2
SoCD00342955	0
SoCD00342956	0
SoCD00342957	2
SoCD00343495	0
SoCD00343496	1
SoCD00343497	2
SoCD00343543	1
SoCD00344136	2
SoCD00344137	2
SoCD00344518	2
SoCD00423149	1
SoCD00423150	1
SoCD00423151	2
SoCD00423152	2
SoCD00423153	1
SoCD00423293	0
SoCD00530988	2
SoCD00531152	1
SoCD00531153	1
SoCD00531154	2
SoCD00531155	2
SoCD00531161	2
SoCD00531972	2
SoCD00531973	2
SoCD00535928	0
SoCD00535976	1
SoCD00535977	1
SoCD00535978	1
SoCD00535979	1
SoCD00539624	2
SoCD00539671	1
SoCD00539672	0
SoCD00539673	1
SoCD00539674	2
SoCD00540012	2
SoCD00540013	2
SoCD00540070	2
SoCD00540071	1
SoCD00540072	2
SoCD00540815	2
SoCD00540816	2
SoCD00540817	1
SoCD00540818	2
SoCD00540819	0
SoCD00540820	2
SoCD00540821	2
SoCD00540822	2
SoCD00540823	2
SoCD00540824	2
SoCD00540825	2
SoCD00540826	2
SoCD00540827	1
SoCD00540828	2
SoCD00540829	2
SoCD00540830	2
SoCD00540831	1
SoCD00540832	2
SoCD00540933	2
SoCD00590339	1
SoCD00590340	1
SoCD00591004	2
SoCD00591479	1
SoCD00591486	2
SoCD00591538	0
SoCD00598393	0
SoCD00598698	1
SoCD00598699	2
SoCD00598700	0
SoCD00598760	0
SoCD00598761	2
SoCD00598762	1
SoCD00598763	1
SoCD00598764	2
SoCD00598769	2
SoCD00627678	2
SoCD00627754	2
SoCD00627866	1
SoCD00627867	2
SoCD00627868	2
SoCD00627942	1
SoCD00627949	2
SoCD00627956	1
SoCD00627957	2
SoCD00627979	2
SoCD00628028	2
SoCD00628046	0
SoCD00628098	2
SoCD00665597	2
SoCD00665598	2
SoCD00665601	2
SoCD00665602	2
SoCD00665889	1
SoCD00665954	1
SoCD00666165	1
SoCD00666168	1
SoCD00670579	2
SpCD00331977	1
SpCD00331978	2
SpCD00331996	2
SpCD00338262	2
SpCD00338263	2
SpCD00338264	1
SpCD00338580	2
SpCD00338592	2
SpCD00341409	1
SpCD00341412	2
SpCD00342637	2
SpCD00342638	2
SpCD00343774	1
SpCD00343775	1
SpCD00343776	0
SpCD00343892	2
SpCD00344478	0
SpCD00344479	2
SpCD00344750	1
SpCD00384620	2
SpCD00384621	1
SpCD00384622	2
SpCD00384623	1
SpCD00384710	2
SpCD00384711	2
SpCD00384713	2
SpCD00384714	2
SpCD00384718	2
SpCD00384851	2
SpCD00384852	2
SpCD00384853	1
SpCD00384854	0
SpCD00384855	2
SpCD00384856	2
SpCD00384857	0
SpCD00384858	2
SpCD00384859	2
SpCD00384860	0
SpCD00384962	2
SpCD00384963	2
SpCD00384964	2
SpCD00384965	0
SpCD00384966	0
SpCD00384967	2
SpCD00384968	2
SpCD00384969	2
SpCD00384970	2
SpCD00384971	2
SpCD00384972	0
SpCD00384973	2
SpCD00384974	2
SpCD00384975	2
SpCD00384976	2
SpCD00384977	2
SpCD00384978	0
SpCD00384979	2
SpCD00384980	2
SpCD00384981	0
SpCD00384991	2
SpCD00384992	0
SpCD00384993	1
SpCD00384994	1
SpCD00385146	2
SpCD00385147	2
SpCD00385148	1
SpCD00385149	1
SpCD00385150	1
SpCD00385151	2
SpCD00385152	2
SpCD00385153	2
SpCD00385163	1
SpCD00385165	2
SpCD00385716	2
SpCD00385717	2
SpCD00385718	2
SpCD00422945	2
SpCD00423011	2
SpCD00423462	2
SpCD00530739	2
SpCD00531283	2
SpCD00531286	2
SpCD00531313	2
SpCD00531314	2
SpCD00531967	2
SpCD00536130	0
SpCD00536356	1
SpCD00536357	1
SpCD00536358	1
SpCD00536359	1
SpCD00536360	0
SpCD00536361	1
SpCD00536362	0
SpCD00536363	2
SpCD00536364	0
SpCD00536365	2
SpCD00536366	1
SpCD00536367	0
SpCD00539625	2
SpCD00540066	2
SpCD00540067	2
SpCD00540068	2
SpCD00540069	2
SpCD00540418	2
SpCD00540421	2
SpCD00540656	2
SpCD00546509	2
SpCD00546511	2
SpCD00546513	1
SpCD00546515	2
SpCD00584193	0
SpCD00585193	2
SpCD00585591	2
SpCD00590142	2
SpCD00590307	2
SpCD00590341	2
SpCD00590342	2
SpCD00590343	2
SpCD00590959	2
SpCD00590960	2
SpCD00590961	2
SpCD00590962	2
SpCD00590963	2
SpCD00590964	2
SpCD00591332	0
SpCD00591549	2
SpCD00597920	2
SpCD00597921	2
SpCD00597922	2
SpCD00597923	2
SpCD00598392	2
SpCD00598706	2
SpCD00598707	2
SpCD00598724	0
SpCD00626123	2
SpCD00628055	0
SpCD00664183	1
SpCD00664213	2
SpCD00664214	1
SpCD00664215	1
SpCD00664217	2
SpCD00664218	2
SpCD00664219	1
SpCD00664220	2
SpCD00664221	2
SpCD00664222	2
SpCD00664223	2
SpCD00664976	1
SpCD00666036	2
SpCD00670576	2
SrCD00338282	1
SrCD00339567	2
SrCD00339568	0
SrCD00339569	0
SrCD00339570	2
SrCD00339571	2
SrCD00339572	2
SrCD00339573	2
SrCD00339574	2
SrCD00339575	0
SrCD00339576	2
SrCD00339577	2
SrCD00339578	0
SrCD00339579	0
SrCD00339580	2
SrCD00339581	0
SrCD00343445	0
SrCD00343446	0
SrCD00343911	2
SrCD00343912	1
SrCD00343913	2
SrCD00343915	1
SrCD00343919	0
SrCD00343920	2
SrCD00343921	0
SrCD00344745	0
SrCD00344746	0
SrCD00344747	0
SrCD00384928	2
SrCD00422970	2
SrCD00540376	0
SrCD00590314	2
SrCD00590315	2
SrCD00596921	2
SrCD00596922	2
SrCD00596923	2
SsCD00331563	2
SsCD00331990	2
SsCD00331991	2
SsCD00334830	1
SsCD00334831	0
SsCD00334832	2
SsCD00334833	0
SsCD00334840	1
SsCD00334985	1
SsCD00334986	1
SsCD00338227	0
SsCD00338228	0
SsCD00338229	0
SsCD00338230	2
SsCD00338232	0
SsCD00338590	2
SsCD00338647	1
SsCD00339183	1
SsCD00339184	2
SsCD00339185	1
SsCD00339186	2
SsCD00339187	2
SsCD00339188	1
SsCD00339189	2
SsCD00339190	1
SsCD00339191	1
SsCD00339192	1
SsCD00339193	1
SsCD00339194	1
SsCD00339195	2
SsCD00339196	1
SsCD00339197	1
SsCD00339198	2
SsCD00339199	1
SsCD00339200	2
SsCD00339201	2
SsCD00339202	0
SsCD00339203	0
SsCD00339204	1
SsCD00339205	1
SsCD00339206	1
SsCD00339207	1
SsCD00339208	2
SsCD00339209	1
SsCD00339210	0
SsCD00339211	1
SsCD00339345	1
SsCD00339346	2
SsCD00339347	2
SsCD00339348	0
SsCD00339349	0
SsCD00339350	0
SsCD00339351	0
SsCD00339352	0
SsCD00339353	1
SsCD00339354	1
SsCD00339355	0
SsCD00339614	2
SsCD00339714	2
SsCD00339716	2
SsCD00340046	2
SsCD00340066	2
SsCD00340070	2
SsCD00340071	1
SsCD00340072	2
SsCD00342651	2
SsCD00342652	0
SsCD00342653	2
SsCD00342654	0
SsCD00342655	2
SsCD00342656	0
SsCD00342657	1
SsCD00342658	2
SsCD00342659	0
SsCD00342660	2
SsCD00342727	2
SsCD00342728	2
SsCD00342729	2
SsCD00342730	2
SsCD00342731	2
SsCD00342732	2
SsCD00342733	1
SsCD00342734	2
SsCD00342735	1
SsCD00342736	2
SsCD00342737	0
SsCD00342738	0
SsCD00342739	2
SsCD00343504	2
SsCD00343558	2
SsCD00343559	0
SsCD00343560	0
SsCD00343578	1
SsCD00343579	0
SsCD00343895	2
SsCD00344207	0
SsCD00344208	2
SsCD00344209	1
SsCD00344210	2
SsCD00344265	2
SsCD00344266	2
SsCD00344267	2
SsCD00344268	2
SsCD00344559	1
SsCD00384861	1
SsCD00384862	2
SsCD00384863	0
SsCD00384864	0
SsCD00384865	0
SsCD00384866	0
SsCD00384867	1
SsCD00384868	0
SsCD00384869	2
SsCD00384870	2
SsCD00384871	1
SsCD00385354	2
SsCD00385355	2
SsCD00385356	2
SsCD00385357	1
SsCD00385358	2
SsCD00397392	0
SsCD00397393	2
SsCD00397394	0
SsCD00397395	0
SsCD00397396	0
SsCD00397397	0
SsCD00397398	2
SsCD00397400	2
SsCD00397401	2
SsCD00397402	1
SsCD00397403	2
SsCD00397404	0
SsCD00397405	2
SsCD00397406	2
SsCD00397407	0
SsCD00422908	1
SsCD00422926	0
SsCD00423007	2
SsCD00423081	1
SsCD00423310	0
SsCD00423452	0
SsCD00530770	1
SsCD00530771	1
SsCD00530772	1
SsCD00530880	1
SsCD00530881	2
SsCD00530898	0
SsCD00530909	1
SsCD00530944	1
SsCD00530987	1
SsCD00531024	1
SsCD00531025	2
SsCD00531026	2
SsCD00531088	1
SsCD00531089	2
SsCD00531090	2
SsCD00531091	0
SsCD00531092	2
SsCD00531093	0
SsCD00531094	0
SsCD00531096	2
SsCD00531097	2
SsCD00531098	2
SsCD00531099	1
SsCD00531100	2
SsCD00531101	2
SsCD00531217	0
SsCD00531227	2
SsCD00531228	2
SsCD00531296	2
SsCD00535919	1
SsCD00535920	0
SsCD00535921	2
SsCD00535922	2
SsCD00535923	2
SsCD00535984	0
SsCD00535985	1
SsCD00535986	0
SsCD00535987	2
SsCD00535988	1
SsCD00535989	2
SsCD00535990	1
SsCD00535991	1
SsCD00535992	1
SsCD00535993	1
SsCD00535994	2
SsCD00535995	1
SsCD00535996	0
SsCD00535997	1
SsCD00536112	2
SsCD00536113	2
SsCD00536114	2
SsCD00536115	1
SsCD00536282	1
SsCD00536283	1
SsCD00536284	1
SsCD00539626	0
SsCD00539627	1
SsCD00539628	2
SsCD00539629	1
SsCD00539633	2
SsCD00539634	2
SsCD00539635	1
SsCD00539946	0
SsCD00539964	2
SsCD00540062	0
SsCD00540063	0
SsCD00540083	2
SsCD00540268	2
SsCD00540269	2
SsCD00540270	2
SsCD00540271	2
SsCD00540272	2
SsCD00540273	2
SsCD00540274	2
SsCD00540275	2
SsCD00540276	2
SsCD00540277	2
SsCD00540278	2
SsCD00540279	2
SsCD00540280	2
SsCD00540281	1
SsCD00540282	2
SsCD00540283	2
SsCD00540284	2
SsCD00540285	2
SsCD00540286	2
SsCD00540287	2
SsCD00540288	2
SsCD00540289	2
SsCD00540290	2
SsCD00540291	2
SsCD00540292	2
SsCD00540293	2
SsCD00540294	2
SsCD00540420	2
SsCD00540605	2
SsCD00540606	2
SsCD00540607	2
SsCD00540608	0
SsCD00540609	2
SsCD00540610	2
SsCD00540611	2
SsCD00540612	0
SsCD00540613	2
SsCD00540614	2
SsCD00540653	2
SsCD00540654	2
SsCD00540655	0
SsCD00540762	0
SsCD00540789	0
SsCD00540790	1
SsCD00540791	1
SsCD00540792	0
SsCD00540889	2
SsCD00540890	1
SsCD00540891	2
SsCD00541056	2
SsCD00541057	2
SsCD00585209	1
SsCD00588987	2
SsCD00588988	0
SsCD00588989	0
SsCD00588990	1
SsCD00588991	2
SsCD00588992	2
SsCD00588993	2
SsCD00588994	2
SsCD00588995	2
SsCD00588996	2
